gene_name,ensembl,description,entrezgene
LOC100361143,ENSRNOG00000059302,ribosomal protein L30-like [Source:RGD Symbol;Acc:2320718],100361143
AC126148.1,ENSRNOG00000057502,,NA
Mir325,ENSRNOG00000035627,microRNA 325 [Source:RGD Symbol;Acc:2325624],NA
AABR07071935.1,ENSRNOG00000061441,,NA
RF00100,ENSRNOG00000058814,,NA
RF00045,ENSRNOG00000061662,,NA
Trnau1ap,ENSRNOG00000055344,tRNA selenocysteine 1 associated protein 1 [Source:RGD Symbol;Acc:619995],65241
Rasal1,ENSRNOG00000001374,RAS protein activator like 1 [Source:RGD Symbol;Acc:1311820],360814
Slc6a9,ENSRNOG00000019484,solute carrier family 6 member 9 [Source:RGD Symbol;Acc:621243],116509
RF00017,ENSRNOG00000052253,,NA
AC128476.2,ENSRNOG00000057782,,NA
Dazap2,ENSRNOG00000004628,DAZ associated protein 2 [Source:RGD Symbol;Acc:1307407],300235
Olr1266,ENSRNOG00000031054,olfactory receptor 1266 [Source:RGD Symbol;Acc:1334033],405088
RF00100,ENSRNOG00000055478,,NA
Olfml2b,ENSRNOG00000003018,olfactomedin-like 2B [Source:RGD Symbol;Acc:1309257],304960
Abcc4,ENSRNOG00000010064,ATP binding cassette subfamily C member 4 [Source:RGD Symbol;Acc:620266],170924
RF00003,ENSRNOG00000060717,,NA
Ankrd26,ENSRNOG00000006717,ankyrin repeat domain 26 [Source:RGD Symbol;Acc:1310736],312667
AC129036.1,ENSRNOG00000058345,,NA
Mrap,ENSRNOG00000021524,melanocortin 2 receptor accessory protein [Source:RGD Symbol;Acc:1310648],288271
Umod,ENSRNOG00000015557,uromodulin [Source:RGD Symbol;Acc:3940],25128
AABR07046731.1,ENSRNOG00000055458,,NA
RGD1311343,ENSRNOG00000027852,similar to RIKEN cDNA 4930524B15 [Source:RGD Symbol;Acc:1311343],360506
AABR07031278.1,ENSRNOG00000060302,,NA
Ncmap,ENSRNOG00000048139,noncompact myelin associated protein [Source:RGD Symbol;Acc:1587554],689826
Tjp2,ENSRNOG00000015030,tight junction protein 2 [Source:RGD Symbol;Acc:619807],115769
AABR07047761.1,ENSRNOG00000061618,,NA
Csta,ENSRNOG00000023953,cystatin A [Source:RGD Symbol;Acc:1309603],288067
AABR07030482.1,ENSRNOG00000053646,,NA
Bin2a,ENSRNOG00000032461,beta-galactosidase-like protein [Source:RGD Symbol;Acc:1359233],494244
Ckap5,ENSRNOG00000016067,cytoskeleton associated protein 5 [Source:RGD Symbol;Acc:1563596],311191
Flnb,ENSRNOG00000009470,filamin B [Source:RGD Symbol;Acc:1311915],306204
AABR07049035.1,ENSRNOG00000057188,,NA
AABR07000452.1,ENSRNOG00000052189,,NA
Foxn3,ENSRNOG00000004709,forkhead box N3 [Source:RGD Symbol;Acc:1305711],314374
L3mbtl2,ENSRNOG00000024743,L3MBTL2 polycomb repressive complex 1 subunit [Source:RGD Symbol;Acc:1308569],300320
AABR07001207.1,ENSRNOG00000054466,,NA
AABR07061240.1,ENSRNOG00000062093,,NA
Polr2g,ENSRNOG00000019439,RNA polymerase II subunit G [Source:RGD Symbol;Acc:621284],117017
AABR07001780.1,ENSRNOG00000056729,,NA
AABR07063654.1,ENSRNOG00000051754,,NA
Sap30,ENSRNOG00000013218,sin3 associated polypeptide [Source:MGI Symbol;Acc:MGI:1929129],NA
Smpd3,ENSRNOG00000000257,sphingomyelin phosphodiesterase 3 [Source:RGD Symbol;Acc:619754],94338
AABR07018226.2,ENSRNOG00000060608,,NA
AABR07053293.1,ENSRNOG00000053538,,NA
Dnm2,ENSRNOG00000007649,dynamin 2 [Source:RGD Symbol;Acc:2513],25751
Synj1,ENSRNOG00000002051,synaptojanin 1 [Source:RGD Symbol;Acc:69434],85238
AC123083.1,ENSRNOG00000060182,,NA
Msra,ENSRNOG00000012440,methionine sulfoxide reductase A [Source:RGD Symbol;Acc:70979],29447
AABR07053483.1,ENSRNOG00000056645,,NA
Mplkip,ENSRNOG00000013806,M-phase specific PLK1 interacting protein [Source:RGD Symbol;Acc:1584365],684996
Dhx57,ENSRNOG00000054272,DExH-box helicase 57 [Source:RGD Symbol;Acc:1310340],366532
AABR07034310.1,ENSRNOG00000058720,,NA
AABR07024875.1,ENSRNOG00000053348,,NA
Shisa7,ENSRNOG00000016877,shisa family member 7 [Source:RGD Symbol;Acc:1583944],691429
AABR07035193.1,ENSRNOG00000051857,,NA
Taf4,ENSRNOG00000054497,TATA-box binding protein associated factor 4 [Source:RGD Symbol;Acc:1588072],NA
AABR07008287.1,ENSRNOG00000056600,,NA
AABR07056683.1,ENSRNOG00000061791,,NA
AABR07064716.1,ENSRNOG00000028058,,NA
AABR07008878.1,ENSRNOG00000051488,,NA
AABR07037149.1,ENSRNOG00000058184,,NA
Ndc80,ENSRNOG00000013727,NDC80 kinetochore complex component [Source:RGD Symbol;Acc:1310154],301701
AABR07056509.1,ENSRNOG00000054383,,NA
Jmjd7,ENSRNOG00000050072,jumonji domain containing 7 [Source:RGD Symbol;Acc:2290039],100137086
AABR07057648.2,ENSRNOG00000052208,,NA
AABR07068094.1,ENSRNOG00000052509,,NA
Nob1,ENSRNOG00000021890,NIN1 (RPN12) binding protein 1 homolog [Source:RGD Symbol;Acc:735222],291996
Wdr93,ENSRNOG00000026514,WD repeat domain 93 [Source:RGD Symbol;Acc:1559862],499189
AABR07011908.1,ENSRNOG00000057062,,NA
AABR07068094.2,ENSRNOG00000055588,,NA
Phgdh,ENSRNOG00000019328,phosphoglycerate dehydrogenase [Source:RGD Symbol;Acc:61987],58835
Spen,ENSRNOG00000033556,spen family transcriptional repressor [Source:RGD Symbol;Acc:1589867],690911
AABR07014259.1,ENSRNOG00000042166,,NA
Arg1,ENSRNOG00000013304,arginase 1 [Source:RGD Symbol;Acc:2150],29221
AABR07012051.2,ENSRNOG00000057323,,NA
Specc1l,ENSRNOG00000001303,sperm antigen with calponin homology and coiled-coil domains 1-like [Source:RGD Symbol;Acc:1309570],361828
AABR07017693.2,ENSRNOG00000052828,,NA
AABR07028945.1,ENSRNOG00000052005,,NA
Slc25a37,ENSRNOG00000015495,solute carrier family 25 member 37 [Source:RGD Symbol;Acc:1359361],306000
AABR07013653.1,ENSRNOG00000059088,,NA
AABR07017812.1,ENSRNOG00000057587,,NA
Styx,ENSRNOG00000007956,serine/threonine/tyrosine interacting protein [Source:RGD Symbol;Acc:1594806],100912536
Slamf6,ENSRNOG00000038286,SLAM family member 6 [Source:RGD Symbol;Acc:1561848],498287
AABR07028356.1,ENSRNOG00000056515,ankyrin repeat domain-containing protein 26-like [Source:NCBI gene;Acc:102548875],102548875
Vom2r65,ENSRNOG00000049635,"vomeronasal 2 receptor, 65 [Source:RGD Symbol;Acc:1592357]",689403
Ppidl1,ENSRNOG00000037230,peptidylprolyl isomerase D-like 1 [Source:RGD Symbol;Acc:1560149],NA
Oxa1l,ENSRNOG00000009713,"OXA1L, mitochondrial inner membrane protein [Source:RGD Symbol;Acc:1585024]",691393
Hinfp,ENSRNOG00000009499,histone H4 transcription factor [Source:RGD Symbol;Acc:1311492],300665
RF00026,ENSRNOG00000057113,,NA
Gpat3,ENSRNOG00000002159,glycerol-3-phosphate acyltransferase 3 [Source:RGD Symbol;Acc:1565703],305166
Pah,ENSRNOG00000004302,phenylalanine hydroxylase [Source:RGD Symbol;Acc:3248],24616
AABR07070238.3,ENSRNOG00000048192,,NA
Rbm41,ENSRNOG00000057622,RNA binding motif protein 41 [Source:RGD Symbol;Acc:1590579],680581
Clec2d2,ENSRNOG00000059890,C-type lectin domain family 2 member D2 [Source:RGD Symbol;Acc:1562831],362445
RF00560,ENSRNOG00000056006,"predicted gene, 23280 [Source:MGI Symbol;Acc:MGI:5453057]",NA
Gucy2d,ENSRNOG00000007931,"guanylate cyclase 2D, retinal [Source:RGD Symbol;Acc:620438]",79222
Rag2,ENSRNOG00000004623,recombination activating 2 [Source:RGD Symbol;Acc:1305588],295953
Ecscr,ENSRNOG00000039593,endothelial cell surface expressed chemotaxis and apoptosis regulator [Source:RGD Symbol;Acc:1594804],689248
RF00091,ENSRNOG00000061901,,NA
AABR07056614.1,ENSRNOG00000060032,,NA
AC128084.1,ENSRNOG00000056310,,NA
LOC680039,ENSRNOG00000027623,hypothetical protein LOC680039 [Source:RGD Symbol;Acc:1596848],680039
AABR07034706.1,ENSRNOG00000038119,,NA
Acox2,ENSRNOG00000007378,acyl-CoA oxidase 2 [Source:RGD Symbol;Acc:628684],252898
RF00414,ENSRNOG00000060097,,NA
Pmp2,ENSRNOG00000022707,peripheral myelin protein 2 [Source:RGD Symbol;Acc:1585218],688790
Asic3,ENSRNOG00000008380,acid sensing ion channel subunit 3 [Source:RGD Symbol;Acc:708578],286920
Hcfc2,ENSRNOG00000053510,host cell factor C2 [Source:RGD Symbol;Acc:1307385],314704
RF00410,ENSRNOG00000056199,,NA
Zfp958,ENSRNOG00000030410,zinc finger protein 958 [Source:RGD Symbol;Acc:2311392],100302405
RF00026,ENSRNOG00000061683,,NA
Osbpl9,ENSRNOG00000033593,oxysterol binding protein-like 9 [Source:RGD Symbol;Acc:1311508],298369
AABR07071208.2,ENSRNOG00000060605,,NA
Olr1106,ENSRNOG00000033022,olfactory receptor 1106 [Source:RGD Symbol;Acc:1333319],300199
Ube2d3,ENSRNOG00000013741,ubiquitin-conjugating enzyme E2D 3 [Source:RGD Symbol;Acc:619912],81920
RF00554,ENSRNOG00000057346,,NA
Inpp5k,ENSRNOG00000056954,inositol polyphosphate-5-phosphatase K [Source:RGD Symbol;Acc:1359130],287533
AABR07041140.1,ENSRNOG00000006459,,NA
RF00403,ENSRNOG00000058449,,NA
Zp2,ENSRNOG00000057989,zona pellucida glycoprotein 2 [Source:RGD Symbol;Acc:620605],81828
Lcn2,ENSRNOG00000013973,lipocalin 2 [Source:RGD Symbol;Acc:69408],170496
Vom1r86,ENSRNOG00000051609,vomeronasal 1 receptor 86 [Source:RGD Symbol;Acc:1549696],NA
Cep192,ENSRNOG00000042879,centrosomal protein 192 [Source:RGD Symbol;Acc:1562797],NA
Olr233,ENSRNOG00000046869,olfactory receptor 233 [Source:RGD Symbol;Acc:1333500],293377
AABR07071167.1,ENSRNOG00000041539,,NA
Elfn1,ENSRNOG00000022767,extracellular leucine-rich repeat and fibronectin type III domain containing 1 [Source:RGD Symbol;Acc:1308787],288512
Pllp,ENSRNOG00000016558,plasmolipin [Source:RGD Symbol;Acc:621478],64364
RF00003,ENSRNOG00000053284,,NA
Tuba1a,ENSRNOG00000060728,"tubulin, alpha 1A [Source:RGD Symbol;Acc:619717]",64158
AABR07068306.1,ENSRNOG00000036543,,NA
Trim37,ENSRNOG00000006248,tripartite motif-containing 37 [Source:RGD Symbol;Acc:1308349],360592
RF00282,ENSRNOG00000061471,"predicted gene, 25744 [Source:MGI Symbol;Acc:MGI:5455521]",NA
Prr5,ENSRNOG00000012475,proline rich 5 [Source:RGD Symbol;Acc:1307954],315189
Olr186,ENSRNOG00000049981,olfactory receptor 186 [Source:RGD Symbol;Acc:1332760],405917
AABR07030040.1,ENSRNOG00000048517,,NA
Me1,ENSRNOG00000009715,malic enzyme 1 [Source:RGD Symbol;Acc:3074],24552
RF00026,ENSRNOG00000054232,,NA
Strn,ENSRNOG00000004806,striatin [Source:RGD Symbol;Acc:3782],29149
RF00100,ENSRNOG00000054456,,NA
Smc2,ENSRNOG00000022325,structural maintenance of chromosomes 2 [Source:RGD Symbol;Acc:1305227],362519
Prtfdc1,ENSRNOG00000024874,phosphoribosyl transferase domain containing 1 [Source:RGD Symbol;Acc:1310177],291355
AABR07039012.1,ENSRNOG00000055898,,NA
Musk,ENSRNOG00000033567,muscle associated receptor tyrosine kinase [Source:RGD Symbol;Acc:3211],81725
RF00560,ENSRNOG00000055556,,NA
AC096051.2,ENSRNOG00000049764,,NA
LOC102547963,ENSRNOG00000049723,leucine-rich repeat and transmembrane domain-containing protein 1-like [Source:RGD Symbol;Acc:7612006],102547963
Chchd1,ENSRNOG00000009297,coiled-coil-helix-coiled-coil-helix domain containing 1 [Source:RGD Symbol;Acc:1307134],361005
AABR07060920.1,ENSRNOG00000054587,,NA
AABR07005004.2,ENSRNOG00000060924,,NA
Washc3,ENSRNOG00000005102,WASH complex subunit 3 [Source:RGD Symbol;Acc:1563761],299707
AABR07032171.1,ENSRNOG00000052184,,NA
RF00560,ENSRNOG00000059158,,NA
Gnat1,ENSRNOG00000017589,G protein subunit alpha transducin 1 [Source:RGD Symbol;Acc:1304683],363143
AABR07052091.1,ENSRNOG00000058954,,NA
Gpatch2l,ENSRNOG00000010227,G patch domain containing 2-like [Source:RGD Symbol;Acc:1308907],314325
Mir142,ENSRNOG00000035633,microRNA 142 [Source:RGD Symbol;Acc:2325567],NA
AABR07057161.1,ENSRNOG00000057380,,NA
AABR07005955.1,ENSRNOG00000053950,,NA
Olr905,ENSRNOG00000047193,olfactory receptor 905 [Source:RGD Symbol;Acc:1333582],108349829
Stxbp1,ENSRNOG00000015420,syntaxin binding protein 1 [Source:RGD Symbol;Acc:3785],25558
LOC100910275,ENSRNOG00000061814,integral membrane protein DGCR2/IDD-like [Source:RGD Symbol;Acc:6499160],360742
LOC100910275,ENSRNOG00000061814,integral membrane protein DGCR2/IDD-like [Source:RGD Symbol;Acc:6499160],103693608
AC119762.1,ENSRNOG00000041875,,NA
AABR07011991.1,ENSRNOG00000054279,,NA
Rubcnl,ENSRNOG00000022760,RUN and cysteine rich domain containing beclin 1 interacting protein like [Source:RGD Symbol;Acc:1304929],290403
Jak3,ENSRNOG00000018669,Janus kinase 3 [Source:RGD Symbol;Acc:2940],25326
AABR07028872.1,ENSRNOG00000028913,,NA
LOC103690007,ENSRNOG00000046192,5-methylcytosine rRNA methyltransferase NSUN4 [Source:RGD Symbol;Acc:9205239],298426
Olr303,ENSRNOG00000047015,olfactory receptor 303 [Source:RGD Symbol;Acc:1333730],293601
AABR07059002.1,ENSRNOG00000056565,,NA
RF00100,ENSRNOG00000061926,,NA
Sgk1,ENSRNOG00000011815,serum/glucocorticoid regulated kinase 1 [Source:RGD Symbol;Acc:3668],29517
AC128582.1,ENSRNOG00000051988,,NA
AC094253.1,ENSRNOG00000059771,,NA
RF00156,ENSRNOG00000057766,,NA
Armc3,ENSRNOG00000016716,armadillo repeat containing 3 [Source:RGD Symbol;Acc:2319961],100361506
AABR07012884.1,ENSRNOG00000052614,,NA
AABR07024869.1,ENSRNOG00000059970,,NA
RF00100,ENSRNOG00000051806,,NA
AC098125.3,ENSRNOG00000055683,,NA
AABR07043445.1,ENSRNOG00000061812,,NA
Slc25a39,ENSRNOG00000020994,"solute carrier family 25, member 39 [Source:RGD Symbol;Acc:1306193]",360636
Igf2bp3,ENSRNOG00000009052,insulin-like growth factor 2 mRNA binding protein 3 [Source:RGD Symbol;Acc:1306512],312320
AABR07028094.1,ENSRNOG00000052792,,NA
RF00015,ENSRNOG00000060756,,NA
Champ1,ENSRNOG00000000112,chromosome alignment maintaining phosphoprotein 1 [Source:RGD Symbol;Acc:1311283],306647
AABR07018132.1,ENSRNOG00000045597,,NA
AC239813.1,ENSRNOG00000056576,,NA
Cxcl3,ENSRNOG00000028043,chemokine (C-X-C motif) ligand 3 [Source:RGD Symbol;Acc:621812],171551
RF00001,ENSRNOG00000044771,,NA
Tgfb2,ENSRNOG00000002418,"transforming growth factor, beta 2 [Source:RGD Symbol;Acc:70491]",81809
Ermp1,ENSRNOG00000010915,endoplasmic reticulum metallopeptidase 1 [Source:RGD Symbol;Acc:727831],373544
LOC102546889,ENSRNOG00000059087,cytoplasmic dynein 1 light intermediate chain 1-like [Source:RGD Symbol;Acc:7612966],102546889
AABR07068755.1,ENSRNOG00000041228,,NA
Diaph3,ENSRNOG00000008986,diaphanous-related formin 3 [Source:RGD Symbol;Acc:1593287],NA
Cops3,ENSRNOG00000053943,COP9 signalosome subunit 3 [Source:RGD Symbol;Acc:1303002],287367
Nsd2,ENSRNOG00000038140,nuclear receptor binding SET domain protein 2 [Source:RGD Symbol;Acc:1307955],680537
RF00560,ENSRNOG00000061517,"predicted gene, 22439 [Source:MGI Symbol;Acc:MGI:5452216]",NA
Gzmbl3,ENSRNOG00000046301,Granzyme B-like 3 [Source:RGD Symbol;Acc:2320502],100361261
Grxcr2,ENSRNOG00000039325,glutaredoxin and cysteine rich domain containing 2 [Source:RGD Symbol;Acc:1584696],681048
Fggy,ENSRNOG00000008907,FGGY carbohydrate kinase domain containing [Source:RGD Symbol;Acc:1359429],298250
Ppp1r8,ENSRNOG00000059550,"protein phosphatase 1, regulatory subunit 8 [Source:RGD Symbol;Acc:1306280]",313030
AC125248.1,ENSRNOG00000060829,,NA
Fam217a,ENSRNOG00000016672,"family with sequence similarity 217, member A [Source:RGD Symbol;Acc:1566214]",498735
St3gal4,ENSRNOG00000009850,"ST3 beta-galactoside alpha-2,3-sialyltransferase 4 [Source:RGD Symbol;Acc:1303068]",363040
AABR07005985.3,ENSRNOG00000059125,,NA
Ccdc3,ENSRNOG00000017933,coiled-coil domain containing 3 [Source:RGD Symbol;Acc:1559473],498795
Mlec,ENSRNOG00000021725,malectin [Source:RGD Symbol;Acc:1307736],304543
Mlec,ENSRNOG00000021725,malectin [Source:RGD Symbol;Acc:1307736],288702
LOC102546683,ENSRNOG00000057456,uncharacterized LOC102546683 [Source:RGD Symbol;Acc:7517520],NA
Abcg8,ENSRNOG00000005420,ATP binding cassette subfamily G member 8 [Source:RGD Symbol;Acc:620300],155192
Nap1l4,ENSRNOG00000020615,nucleosome assembly protein 1-like 4 [Source:RGD Symbol;Acc:1305391],361684
AABR07041709.1,ENSRNOG00000058115,,NA
Tfap2e,ENSRNOG00000027595,transcription factor AP-2 epsilon [Source:RGD Symbol;Acc:1563297],313596
Agpat5,ENSRNOG00000028623,1-acylglycerol-3-phosphate O-acyltransferase 5 [Source:RGD Symbol;Acc:1306405],306582
Dmrt2,ENSRNOG00000016301,doublesex and mab-3 related transcription factor 2 [Source:RGD Symbol;Acc:1309047],309430
Arih1,ENSRNOG00000009887,ariadne RBR E3 ubiquitin protein ligase 1 [Source:RGD Symbol;Acc:1308131],300756
Usf1,ENSRNOG00000004255,upstream transcription factor 1 [Source:RGD Symbol;Acc:620974],83586
Prickle2,ENSRNOG00000012364,prickle planar cell polarity protein 2 [Source:RGD Symbol;Acc:1306723],312563
Mettl21cl1,ENSRNOG00000022762,methyltransferase like 21C-like 1 [Source:RGD Symbol;Acc:1596736],681354
Pcdhgb4,ENSRNOG00000039459,"protocadherin gamma subfamily B, 4 [Source:RGD Symbol;Acc:7632725]",102552705
Pdpr,ENSRNOG00000022593,pyruvate dehydrogenase phosphatase regulatory subunit [Source:RGD Symbol;Acc:1308307],307852
Cc2d1a,ENSRNOG00000006747,coiled-coil and C2 domain containing 1A [Source:RGD Symbol;Acc:1306108],288908
Ptprt,ENSRNOG00000032656,"protein tyrosine phosphatase, receptor type, T [Source:RGD Symbol;Acc:1309653]",362263
Serf2,ENSRNOG00000015277,small EDRK-rich factor 2 [Source:RGD Symbol;Acc:1588368],502663
Fam229a,ENSRNOG00000042787,"family with sequence similarity 229, member A [Source:RGD Symbol;Acc:1564163]",500554
AABR07063703.1,ENSRNOG00000046279,,NA
AABR07027450.1,ENSRNOG00000045599,,NA
Mdga1,ENSRNOG00000000536,MAM domain containing glycosylphosphatidylinositol anchor 1 [Source:RGD Symbol;Acc:1307031],309659
LOC687881,ENSRNOG00000057597,similar to olfactory receptor 394 [Source:RGD Symbol;Acc:1596222],687881
Gcat,ENSRNOG00000055408,glycine C-acetyltransferase [Source:RGD Symbol;Acc:1307291],366959
Myom2,ENSRNOG00000011754,myomesin 2 [Source:RGD Symbol;Acc:631437],306616
Tfap4,ENSRNOG00000005227,transcription factor AP-4 [Source:RGD Symbol;Acc:1308357],360482
Olr1124,ENSRNOG00000046796,olfactory receptor 1124 [Source:RGD Symbol;Acc:1333539],300392
Nipa2,ENSRNOG00000012690,NIPA magnesium transporter 2 [Source:RGD Symbol;Acc:1306051],308667
Vom2r79,ENSRNOG00000047337,"vomeronasal 2 receptor, 79 [Source:RGD Symbol;Acc:1588571]",301137
Slc43a2,ENSRNOG00000003835,solute carrier family 43 member 2 [Source:RGD Symbol;Acc:1305819],287532
Ankrd39,ENSRNOG00000023995,ankyrin repeat domain 39 [Source:RGD Symbol;Acc:1559504],367251
LOC691196,ENSRNOG00000037027,similar to arylacetamide deacetylase [Source:RGD Symbol;Acc:1587396],691196
AABR07001888.1,ENSRNOG00000060716,,NA
Rcan2,ENSRNOG00000010350,regulator of calcineurin 2 [Source:RGD Symbol;Acc:69198],140666
Ttc29,ENSRNOG00000012342,tetratricopeptide repeat domain 29 [Source:RGD Symbol;Acc:1589777],291944
Pcsk5,ENSRNOG00000012036,proprotein convertase subtilisin/kexin type 5 [Source:RGD Symbol;Acc:620326],116548
Tm9sf3,ENSRNOG00000013443,transmembrane 9 superfamily member 3 [Source:RGD Symbol;Acc:1564625],309475
Zbtb10,ENSRNOG00000061862,zinc finger and BTB domain containing 10 [Source:RGD Symbol;Acc:708377],80338
Npm1,ENSRNOG00000004616,nucleophosmin 1 [Source:RGD Symbol;Acc:3192],300303
Npm1,ENSRNOG00000004616,nucleophosmin 1 [Source:RGD Symbol;Acc:3192],25498
Rnase4,ENSRNOG00000025625,ribonuclease A family member 4 [Source:RGD Symbol;Acc:61823],56759
Naif1,ENSRNOG00000050204,nuclear apoptosis inducing factor 1 [Source:RGD Symbol;Acc:1597546],687739
LOC687707,ENSRNOG00000042847,hypothetical protein LOC687707 [Source:RGD Symbol;Acc:1597577],687707
AABR07070416.3,ENSRNOG00000059963,,NA
Prelid3a,ENSRNOG00000017954,PRELI domain containing 3A [Source:RGD Symbol;Acc:1582858],690253
Olr1687,ENSRNOG00000046708,olfactory receptor 1687 [Source:RGD Symbol;Acc:735190],309574
AABR07034438.1,ENSRNOG00000046969,,NA
RGD1305110,ENSRNOG00000054669,similar to KIAA1841 protein [Source:RGD Symbol;Acc:1305110],305579
RGD1562515,ENSRNOG00000024604,similar to RIKEN cDNA 4931417E11 [Source:RGD Symbol;Acc:1562515],500204
LOC103690067,ENSRNOG00000015818,EKC/KEOPS complex subunit Tprkb [Source:RGD Symbol;Acc:9395731],297411
LOC103690067,ENSRNOG00000015818,EKC/KEOPS complex subunit Tprkb [Source:RGD Symbol;Acc:9395731],103690067
AABR07017647.1,ENSRNOG00000049553,,NA
Srp19,ENSRNOG00000020204,signal recognition particle 19 [Source:RGD Symbol;Acc:1308437],291685
Acat2,ENSRNOG00000019189,acetyl-CoA acetyltransferase 2 [Source:RGD Symbol;Acc:1359366],308100
Diras2,ENSRNOG00000032328,DIRAS family GTPase 2 [Source:RGD Symbol;Acc:1305580],291006
Ufd1,ENSRNOG00000047394,ubiquitin recognition factor in ER associated degradation 1 [Source:RGD Symbol;Acc:619822],84478
Nphs2,ENSRNOG00000004030,"NPHS2, podocin [Source:RGD Symbol;Acc:620461]",170672
Fam210a,ENSRNOG00000016740,"family with sequence similarity 210, member A [Source:RGD Symbol;Acc:1359600]",307343
AC119007.1,ENSRNOG00000036872,,NA
Rabepk,ENSRNOG00000018591,Rab9 effector protein with kelch motifs [Source:RGD Symbol;Acc:1310612],296649
AABR07024972.1,ENSRNOG00000049177,,NA
Tmem175,ENSRNOG00000000044,transmembrane protein 175 [Source:RGD Symbol;Acc:1309712],305623
Irgm,ENSRNOG00000031138,immunity-related GTPase M [Source:RGD Symbol;Acc:1305163],303090
Lrp2,ENSRNOG00000056184,LDL receptor related protein 2 [Source:RGD Symbol;Acc:68407],29216
AABR07060971.1,ENSRNOG00000054428,,NA
Tubb4a,ENSRNOG00000047505,"tubulin, beta 4A class IVa [Source:RGD Symbol;Acc:619730]",29213
LOC100911681,ENSRNOG00000046265,serine protease inhibitor Kazal-type 6-like [Source:RGD Symbol;Acc:6491139],408235
Sema3c,ENSRNOG00000006526,semaphorin 3C [Source:RGD Symbol;Acc:1309343],296787
Asb3,ENSRNOG00000032471,ankyrin repeat and SOCS box-containing 3 [Source:RGD Symbol;Acc:1308462],364227
Drg2,ENSRNOG00000055309,developmentally regulated GTP binding protein 2 [Source:RGD Symbol;Acc:1562380],NA
Prr14l,ENSRNOG00000048891,proline rich 14-like [Source:RGD Symbol;Acc:1305469],305466
Pgam1,ENSRNOG00000050585,phosphoglycerate mutase 1 [Source:RGD Symbol;Acc:3312],24642
Pld5,ENSRNOG00000003997,"phospholipase D family, member 5 [Source:RGD Symbol;Acc:1562609]",289270
Stard7,ENSRNOG00000013479,StAR-related lipid transfer domain containing 7 [Source:RGD Symbol;Acc:1307613],296128
Ppp3ca,ENSRNOG00000009882,protein phosphatase 3 catalytic subunit alpha [Source:RGD Symbol;Acc:3382],24674
