gene_name,ensembl,description,entrezgene
RPS3A,AT2G31610,40S ribosomal protein S3-1 [Source:UniProtKB/Swiss-Prot;Acc:Q9SIP7],817719
,AT5G04910,DNA repair REX1-B protein [Source:UniProtKB/TrEMBL;Acc:Q1PE01],830373
,AT2G16250,Probable LRR receptor-like serine/threonine-protein kinase At2g16250 [Source:UniProtKB/Swiss-Prot;Acc:C0LGK4],816121
PSBY,AT1G67740,Putative uncharacterized protein [Source:UniProtKB/TrEMBL;Acc:Q549N8],843099
,AT5G57120,AT5g57120/MUL3_6 [Source:UniProtKB/TrEMBL;Acc:Q9LU74],835816
ATG9,AT2G31260,Autophagy-related protein 9 [Source:UniProtKB/Swiss-Prot;Acc:Q8RUS5],817683
,AT1G43770,RING/FYVE/PHD zinc finger superfamily protein [Source:UniProtKB/TrEMBL;Acc:B3H578],840971
,AT1G47380,Probable protein phosphatase 2C 12 [Source:UniProtKB/Swiss-Prot;Acc:Q9FX08],841141
ECT5,AT3G13060,ECT5 [Source:UniProtKB/TrEMBL;Acc:A0A384LL64],820492
,AT1G01840,AP2-like ethylene-responsive transcription factor SNZ [Source:UniProtKB/TrEMBL;Acc:Q9LQ71],839291
,AT2G36470,"DUF868 family protein, putative (DUF868) [Source:UniProtKB/TrEMBL;Acc:Q9SJQ8]",818221
,AT1G29380,"Beta-1,3 glucanase [Source:UniProtKB/TrEMBL;Acc:Q6DST9]",839813
,AT3G45800,Plant protein 1589 of unknown function [Source:TAIR;Acc:AT3G45800],823723
SFH4,AT1G19650,Phosphatidylinositol/phosphatidylcholine transfer protein SFH4 [Source:UniProtKB/Swiss-Prot;Acc:F4HP88],838552
,AT2G47860,Phototropic-responsive NPH3 family protein [Source:UniProtKB/TrEMBL;Acc:F4IM54],819398
LECRK54,AT2G43700,L-type lectin-domain containing receptor kinase V.4 [Source:UniProtKB/Swiss-Prot;Acc:O22833],818972
,AT5G38390,Putative F-box protein At5g38390 [Source:UniProtKB/Swiss-Prot;Acc:Q9FF23],833824
RAN2,AT5G20020,GTP-binding nuclear protein [Source:UniProtKB/TrEMBL;Acc:A0A178UQ77],832124
,AT2G16040,Ac-like transposase [Source:UniProtKB/TrEMBL;Acc:Q9XII3],816101
,AT5G12450,FBD-like domain family protein [Source:UniProtKB/TrEMBL;Acc:Q94CJ7],831120
,AT2G24140,"Protein of unknown function, DUF593 [Source:TAIR;Acc:AT2G24140]",816948
,AT3G13140,Hydroxyproline-rich glycoprotein family protein [Source:UniProtKB/TrEMBL;Acc:Q9LK59],820502
,AT4G31260,unknown protein; Ha. [Source:TAIR;Acc:AT4G31260],829253
,AT4G09464,Carbohydrate-binding X8 domain superfamily protein [Source:UniProtKB/TrEMBL;Acc:Q1G3J4],6241180
,AT4G09464,Carbohydrate-binding X8 domain superfamily protein [Source:UniProtKB/TrEMBL;Acc:Q1G3J4],6240782
,AT3G50925,Putative defensin-like protein 168 [Source:UniProtKB/Swiss-Prot;Acc:Q2V3Q1],3769703
CIP4,AT5G37190,COP1-interacting protein 4 [Source:UniProtKB/TrEMBL;Acc:Q9FHU3],833693
,AT2G47340,Plant invertase/pectin methylesterase inhibitor superfamily protein [Source:UniProtKB/TrEMBL;Acc:O22908],819347
PAF1,AT5G42790,Proteasome subunit alpha type [Source:UniProtKB/TrEMBL;Acc:A0A178UFX8],834290
CPN10-1,AT3G60210,"10 kDa chaperonin 1, chloroplastic [Source:UniProtKB/Swiss-Prot;Acc:Q9M1C2]",825191
LEA2,AT1G02820,LEA3 [Source:UniProtKB/TrEMBL;Acc:A0A178WJ88],839304
IWS2,AT4G19000,Transcription elongation factor (TFIIS) family protein [Source:TAIR;Acc:AT4G19000],827636
,AT2G24285,"BEST Arabidopsis thaliana protein match is: Zinc finger, C3HC4 type (RING finger) family protein (TAIR:AT2G24480.1); Ha. [Source:TAIR;Acc:AT2G24285]",816964
,AT2G10545,Transmembrane protein [Source:UniProtKB/TrEMBL;Acc:A0A1P8B2L3],28718238
,AT1G55450,S-adenosyl-L-methionine-dependent methyltransferases superfamily protein [Source:UniProtKB/TrEMBL;Acc:F4I0B5],841992
AHA8,AT3G42640,"ATPase 8, plasma membrane-type [Source:UniProtKB/Swiss-Prot;Acc:Q9M2A0]",823281
SVP,AT2G22540,SVP [Source:UniProtKB/TrEMBL;Acc:A0A384KDB8],816787
ABA2,AT1G52340,Xanthoxin dehydrogenase [Source:UniProtKB/Swiss-Prot;Acc:Q9C826],841665
TOPP6,AT4G11240,Serine/threonine-protein phosphatase [Source:UniProtKB/TrEMBL;Acc:A0A178V1Q1],826726
,AT4G15025,,28720130
LUG,AT4G32551,Transcriptional corepressor LEUNIG [Source:UniProtKB/TrEMBL;Acc:F4JUD2],829390
PDIL2-2,AT1G04980,Protein disulfide-isomerase like 2-2 [Source:UniProtKB/Swiss-Prot;Acc:Q9MAU6],839355
,AT4G15620,CASP-like protein 1E2 [Source:UniProtKB/Swiss-Prot;Acc:O23413],827239
,AT4G16233,GDSL-like lipase/acylhydrolase superfamily protein [Source:UniProtKB/TrEMBL;Acc:A0A1P8B6B7],28720133
SFH10,AT2G18180,Phosphatidylinositol/phosphatidylcholine transfer protein SFH10 [Source:UniProtKB/Swiss-Prot;Acc:Q9SI13],816331
AtRLP32,AT3G05650,Receptor-like protein 32 [Source:UniProtKB/Swiss-Prot;Acc:Q9M9X0],819732
,AT3G24820,At3g24820 [Source:UniProtKB/TrEMBL;Acc:Q9LRX9],822080
,AT5G44450,methyltransferases [Source:TAIR;Acc:AT5G44450],834472
CYCB3;1,AT1G16330,CYCB3 [Source:UniProtKB/TrEMBL;Acc:A0A178W969],838202
YAK1,AT5G35980,Dual specificity protein kinase YAK1 homolog [Source:UniProtKB/Swiss-Prot;Acc:Q8RWH3],833590
MPK9,AT3G18040,Mitogen-activated protein kinase [Source:UniProtKB/TrEMBL;Acc:A0A1I9LRW0],821329
,AT4G29690,Alkaline-phosphatase-like family protein [Source:UniProtKB/TrEMBL;Acc:Q9SU82],829090
TBL37,AT2G34070,Protein trichome birefringence-like 37 [Source:UniProtKB/Swiss-Prot;Acc:O22960],817968
PGR5,AT2G05620,"Protein PROTON GRADIENT REGULATION 5, chloroplastic [Source:UniProtKB/Swiss-Prot;Acc:Q9SL05]",815111
,AT1G48300,unknown protein; FUNCTIONS IN: molecular_function unknown; INVOLVED IN: biological_process unknown; LOCATED IN: endomembrane system; EXPRESSED IN: 24 plant structures; EXPRESSED DURING: 15 growth stages; Ha. [Source:TAIR;Acc:AT1G48300],841250
PEP3,AT5G64905,Elicitor peptide 3 [Source:UniProtKB/Swiss-Prot;Acc:Q8LAX3],836614
CRN,AT5G13290,Inactive leucine-rich repeat receptor-like protein kinase CORYNE [Source:UniProtKB/Swiss-Prot;Acc:Q9LYU7],831170
,AT1G76610,Uncharacterized protein F14G6.21 [Source:UniProtKB/TrEMBL;Acc:Q9C9J7],843994
,AT4G01860,At4g01860 [Source:UniProtKB/TrEMBL;Acc:Q8RXC4],827918
,AT2G37035,unknown protein; Ha. [Source:TAIR;Acc:AT2G37035],818279
,AT2G11891,unknown protein; Ha. [Source:TAIR;Acc:AT2G11891],6241052
,AT2G40085,unknown protein; Ha. [Source:TAIR;Acc:AT2G40085],2745588
PCMP-E100,AT4G08210,Pentatricopeptide repeat-containing protein At4g08210 [Source:UniProtKB/Swiss-Prot;Acc:Q9SUF9],826371
APC6,AT1G78770,Anaphase-promoting complex subunit 6 [Source:UniProtKB/Swiss-Prot;Acc:B3DNN5],844213
ERF117,AT1G49120,Ethylene-responsive transcription factor ERF117 [Source:UniProtKB/Swiss-Prot;Acc:Q9M9B2],841335
GC6,AT3G27530,Golgin candidate 6 [Source:UniProtKB/Swiss-Prot;Acc:B0F9L4],822375
ARID2,AT4G11400,AT-rich interactive domain-containing protein 2 [Source:UniProtKB/Swiss-Prot;Acc:Q9LDD4],826744
,AT4G00872,Plant invertase/pectin methylesterase inhibitor superfamily protein [Source:TAIR;Acc:AT4G00872],7922364
CYP705A18,AT3G20090,"Cytochrome P450, family 705, subfamily A, polypeptide 18 [Source:UniProtKB/TrEMBL;Acc:Q9LJY9]",821552
,AT1G07120,CHUP1-like protein [Source:UniProtKB/TrEMBL;Acc:Q9LMK4],837222
PDIL2-3,AT2G32920,Protein disulfide-isomerase 2-3 [Source:UniProtKB/Swiss-Prot;Acc:O48773],817854
,AT3G05430,F22F7.12 protein [Source:UniProtKB/TrEMBL;Acc:Q9MA56],819708
,AT1G28030,2-oxoglutarate (2OG) and Fe(II)-dependent oxygenase superfamily protein [Source:UniProtKB/TrEMBL;Acc:Q9C7F0],839696
MYB34,AT5G60890,Transcription factor MYB34 [Source:UniProtKB/Swiss-Prot;Acc:O64399],836210
,AT5G11280,Tail fiber [Source:UniProtKB/TrEMBL;Acc:Q94AQ7],830998
,AT1G25422,Putative uncharacterized protein [Source:UniProtKB/TrEMBL;Acc:Q1G3T8],7922317
,AT3G16280,Integrase-type DNA-binding superfamily protein [Source:UniProtKB/TrEMBL;Acc:A0A1I9LT94],820874
APG,AT1G20130,Anther-specific proline-rich protein APG [Source:UniProtKB/Swiss-Prot;Acc:P40602],838602
,AT1G63950,Heavy metal transport/detoxification superfamily protein [Source:TAIR;Acc:AT1G63950],842698
,AT3G23160,Plant/protein (DUF668) [Source:UniProtKB/TrEMBL;Acc:Q9LTD4],821892
CPK12,AT5G23580,Calcium-dependent protein kinase 12 [Source:UniProtKB/Swiss-Prot;Acc:Q42396],832424
,AT5G12920,Transducin/WD40 repeat-like superfamily protein [Source:UniProtKB/TrEMBL;Acc:F4K108],831132
,AT3G19460,Reticulon-like protein [Source:UniProtKB/TrEMBL;Acc:A0A178VGH9],821480
ABIL2,AT3G49290,At3g49290 [Source:UniProtKB/TrEMBL;Acc:Q147L2],824090
RHIP1,AT4G26410,RGS1-HXK1-interacting protein 1 [Source:UniProtKB/Swiss-Prot;Acc:Q84K90],828747
RBCS-1A,AT1G67090,Ribulose bisphosphate carboxylase small chain [Source:UniProtKB/TrEMBL;Acc:A0A178WD57],843029
RBL,AT3G55510,Noc2p family [Source:UniProtKB/TrEMBL;Acc:Q0WVH0],824716
,AT3G11620,Alpha/beta-Hydrolases superfamily protein [Source:UniProtKB/TrEMBL;Acc:Q0WPD9],820334
HMA4,AT2G19110,Putative cadmium/zinc-transporting ATPase HMA4 [Source:UniProtKB/Swiss-Prot;Acc:O64474],816428
,AT3G46990,"DUF740 family protein, putative (DUF740) [Source:UniProtKB/TrEMBL;Acc:Q9SD74]",823852
TIM50,AT1G55900,Mitochondrial import inner membrane translocase subunit TIM50 [Source:UniProtKB/Swiss-Prot;Acc:Q8VYE2],842040
ATMYB54,AT1G73410,MYB54 [Source:UniProtKB/TrEMBL;Acc:A0A178WGB1],843676
,AT5G06670,P-loop containing nucleoside triphosphate hydrolases superfamily protein [Source:TAIR;Acc:AT5G06670],830555
PCMP-H5,AT4G37170,Pentatricopeptide repeat-containing protein At4g37170 [Source:UniProtKB/Swiss-Prot;Acc:O23169],829871
,AT3G60470,"Transmembrane protein, putative (DUF247) [Source:UniProtKB/TrEMBL;Acc:Q9M212]",825218
RACK1B,AT1G48630,RACK1B_AT [Source:UniProtKB/TrEMBL;Acc:A0A178W908],841284
,AT5G63930,Non-specific serine/threonine protein kinase [Source:UniProtKB/TrEMBL;Acc:A0A178UJL1],836514
RLP55,AT5G45770,Receptor-like protein 55 [Source:UniProtKB/Swiss-Prot;Acc:Q9FK66],834616
,AT5G16900,Probable LRR receptor-like serine/threonine-protein kinase At5g16900 [Source:UniProtKB/Swiss-Prot;Acc:C0LGT5],831553
RH12,AT3G61240,DEAD-box ATP-dependent RNA helicase 12 [Source:UniProtKB/Swiss-Prot;Acc:Q9M2E0],825296
,AT5G25630,Tetratricopeptide repeat (TPR)-like superfamily protein [Source:UniProtKB/TrEMBL;Acc:F4JY71],832639
BGLU3,AT4G22100,Beta-glucosidase 3 [Source:UniProtKB/Swiss-Prot;Acc:O65458],828299
DRMH1,AT2G33830,DRM2 [Source:UniProtKB/TrEMBL;Acc:A0A178VR62],817950
PER27,AT3G01190,Peroxidase [Source:UniProtKB/TrEMBL;Acc:A0A178V802],821314
MYB3,AT1G22640,MYB3 [Source:UniProtKB/TrEMBL;Acc:A0A178WFN1],838870
AMT1-3,AT3G24300,Ammonium transporter 1 member 3 [Source:UniProtKB/Swiss-Prot;Acc:Q9SQH9],822018
,AT5G44973,Defensin-like protein 285 [Source:UniProtKB/Swiss-Prot;Acc:Q2V315],3771434
CYP93D1,AT5G06900,"Cytochrome P450, family 93, subfamily D, polypeptide 1 [Source:UniProtKB/TrEMBL;Acc:Q9FL56]",830580
CML30,AT2G15680,CML30 [Source:UniProtKB/TrEMBL;Acc:A0A178VPG8],816061
LAC17,AT5G60020,Laccase-17 [Source:UniProtKB/Swiss-Prot;Acc:Q9FJD5],836124
,AT3G30730,unknown protein; Ha. [Source:TAIR;Acc:AT3G30730],822811
,AT3G15810,Protein LURP-one-related 12 [Source:UniProtKB/Swiss-Prot;Acc:Q9LVZ8],820824
,AT5G43260,Chaperone protein dnaJ-like protein [Source:UniProtKB/TrEMBL;Acc:Q94CB5],834344
DRP3A,AT4G33650,NOXY15 [Source:UniProtKB/TrEMBL;Acc:A0A178UUQ6],829506
,AT2G16594,Bifunctional inhibitor/lipid-transfer protein/seed storage 2S albumin superfamily protein [Source:UniProtKB/TrEMBL;Acc:A8MQL5],5007882
LCR31,AT1G28335,Putative uncharacterized protein [Source:UniProtKB/TrEMBL;Acc:A7REE6],3766807
,AT2G17787,At2g17787 [Source:UniProtKB/TrEMBL;Acc:Q0WS99],2745546
MCA2,AT2G17780,Protein MID1-COMPLEMENTING ACTIVITY 2 [Source:UniProtKB/Swiss-Prot;Acc:Q3EBY6],816287
,AT5G18404,unknown protein; Ha. [Source:TAIR;Acc:AT5G18404],6240537
PIGC,AT2G34980,Phosphatidylinositol N-acetylglucosaminyltransferase subunit C [Source:UniProtKB/Swiss-Prot;Acc:O64761],818062
LUL4,AT3G06140,Probable E3 ubiquitin-protein ligase LUL4 [Source:UniProtKB/Swiss-Prot;Acc:Q8LA32],819787
CBF5,AT3G57150,Uncharacterized protein At3g57150 (Fragment) [Source:UniProtKB/TrEMBL;Acc:C0SVF3],824882
ABCA3,AT3G47740,ABC transporter A family member 3 [Source:UniProtKB/Swiss-Prot;Acc:Q1PEH6],823928
,AT1G53440,Probable LRR receptor-like serine/threonine-protein kinase At1g53440 [Source:UniProtKB/Swiss-Prot;Acc:C0LGG9],841779
GPX6,AT4G11600,"Probable phospholipid hydroperoxide glutathione peroxidase 6, mitochondrial [Source:UniProtKB/Swiss-Prot;Acc:O48646]",826765
,AT1G77885,Putative uncharacterized protein [Source:UniProtKB/TrEMBL;Acc:Q3E7C8],2745855
,AT3G25013,Synaptobrevin family protein [Source:UniProtKB/TrEMBL;Acc:F4J7U3],6240559
BETA-OHASE 1,AT4G25700,"Beta-carotene 3-hydroxylase 1, chloroplastic [Source:UniProtKB/Swiss-Prot;Acc:Q9SZZ8]",828675
,AT3G07300,AT3G07300 protein [Source:UniProtKB/TrEMBL;Acc:B3H7H1],819918
,AT5G40315,,NA
,AT2G38370,Plant protein of unknown function (DUF827) [Source:TAIR;Acc:AT2G38370],818418
ATPS3,AT3G47420,Putative glycerol-3-phosphate transporter 1 [Source:UniProtKB/Swiss-Prot;Acc:Q9C5L3],823896
ILR1,AT3G02875,IAA-amino acid hydrolase ILR1 [Source:UniProtKB/Swiss-Prot;Acc:P54968],821199
,AT5G57070,Hydroxyproline-rich glycoprotein family protein [Source:UniProtKB/TrEMBL;Acc:F4KAI4],835811
FKBP65,AT5G48570,Peptidyl-prolyl cis-trans isomerase FKBP65 [Source:UniProtKB/Swiss-Prot;Acc:Q9FJL3],834913
PIP,AT2G14260,Proline iminopeptidase [Source:UniProtKB/Swiss-Prot;Acc:P93732],815913
LECRK14,AT3G45420,Putative L-type lectin-domain containing receptor kinase I.4 [Source:UniProtKB/Swiss-Prot;Acc:Q9M3D7],823680
,AT5G26090,Plant self-incompatibility protein S1 family [Source:TAIR;Acc:AT5G26090],832678
,AT5G16450,Putative 4-hydroxy-4-methyl-2-oxoglutarate aldolase 2 [Source:UniProtKB/Swiss-Prot;Acc:Q9FFE0],831506
,AT4G14000,Putative methyltransferase family protein [Source:UniProtKB/TrEMBL;Acc:Q8VY62],827036
ATRL3,AT4G36570,RAD-like 3 [Source:TAIR;Acc:AT4G36570],NA
,AT1G26515,Putative F-box protein At1g26515 [Source:UniProtKB/Swiss-Prot;Acc:Q9FZD6],10723080
,AT5G10435,Transmembrane protein [Source:UniProtKB/TrEMBL;Acc:A0A1P8BC53],28721146
PCMP-H25,AT2G34370,"Pentatricopeptide repeat-containing protein At2g34370, mitochondrial [Source:UniProtKB/Swiss-Prot;Acc:Q8S8Q7]",818000
LPXA,AT4G29540,"Probable acyl-[acyl-carrier-protein]--UDP-N-acetylglucosamine O-acyltransferase, mitochondrial [Source:UniProtKB/Swiss-Prot;Acc:Q9SU91]",829075
,AT4G30050,Expressed protein [Source:UniProtKB/TrEMBL;Acc:Q5BPK3],829128
,AT5G67290,FAD-dependent oxidoreductase family protein [Source:UniProtKB/TrEMBL;Acc:Q9FN21],836864
ATTI4,AT2G43535,Defensin-like protein 196 [Source:UniProtKB/Swiss-Prot;Acc:Q8RYE7],818955
,AT2G44200,At2g44200/F6E13.34 [Source:UniProtKB/TrEMBL;Acc:O64855],819028
,AT3G08570,BTB/POZ domain-containing protein At3g08570 [Source:UniProtKB/Swiss-Prot;Acc:Q9C9Z7],820004
ASHR3,AT4G30860,SDG4 [Source:UniProtKB/TrEMBL;Acc:A0A178UX33],829210
,AT1G69990,Probable LRR receptor-like serine/threonine-protein kinase At1g69990 [Source:UniProtKB/Swiss-Prot;Acc:C0LGI5],843336
CRRSP16,AT3G21900,Putative cysteine-rich repeat secretory protein 16 [Source:UniProtKB/Swiss-Prot;Acc:Q9LRM3],821745
,AT5G40310,Exonuclease family protein [Source:TAIR;Acc:AT5G40310],834029
,AT4G02580,"NADH dehydrogenase [ubiquinone] flavoprotein 2, mitochondrial [Source:UniProtKB/Swiss-Prot;Acc:O22769]",828130
BGAL13,AT2G16730,Beta-galactosidase 13 [Source:UniProtKB/Swiss-Prot;Acc:Q9SCU9],816174
,AT3G01572,unknown protein; Ha. [Source:TAIR;Acc:AT3G01572],6240734
RMR2,AT1G71980,"Receptor homology region, transmembrane domain- and RING domain-containing protein 2 [Source:UniProtKB/Swiss-Prot;Acc:Q8VZ14]",843529
GUN4,AT3G59400,"Tetrapyrrole-binding protein, chloroplastic [Source:UniProtKB/Swiss-Prot;Acc:Q9LX31]",825109
RIC10,AT4G04900,CRIB domain-containing protein RIC10 [Source:UniProtKB/Swiss-Prot;Acc:Q9M0Y9],825829
,AT3G28674,Transmembrane protein [Source:UniProtKB/TrEMBL;Acc:B3H5E2],6241495
PEPR2,AT1G17750,Leucine-rich repeat receptor-like protein kinase PEPR2 [Source:UniProtKB/Swiss-Prot;Acc:Q9FZ59],838353
BAG5,AT1G12060,BAG5 [Source:UniProtKB/TrEMBL;Acc:A0A178WFD4],837758
,AT5G11310,"Pentatricopeptide repeat-containing protein At5g11310, mitochondrial [Source:UniProtKB/Swiss-Prot;Acc:Q9LFM6]",831002
,AT1G04040,At1g04040/F21M11_2 [Source:UniProtKB/TrEMBL;Acc:Q9ZWC4],839325
HAM2,AT5G09740,Histone acetyltransferase of the MYST family 2 [Source:UniProtKB/Swiss-Prot;Acc:Q9LXD7],830834
,AT3G51020,Metal ion-binding protein [Source:UniProtKB/TrEMBL;Acc:Q9SD43],824266
,AT4G34880,Amidase family protein [Source:TAIR;Acc:AT4G34880],829640
TPS7,AT1G06410,TPS7 [Source:UniProtKB/TrEMBL;Acc:A0A178WH64],837152
ZAT7,AT3G46090,ZAT7 [Source:UniProtKB/TrEMBL;Acc:A0A178VI57],823752
,AT3G46610,Pentatricopeptide repeat-containing protein At3g46610 [Source:UniProtKB/Swiss-Prot;Acc:Q9SNB7],823814
,AT4G16030,Probable ribosomal protein [Source:UniProtKB/TrEMBL;Acc:Q680Q9],827287
,AT2G07648,,28717828
ATY1,AT1G76760,TY1 [Source:UniProtKB/TrEMBL;Acc:A0A178WE50],844010
,AT2G18940,"Pentatricopeptide repeat-containing protein At2g18940, chloroplastic [Source:UniProtKB/Swiss-Prot;Acc:O64624]",816411
KAT3,AT4G32650,KC1 [Source:UniProtKB/TrEMBL;Acc:A0A178UVX9],829400
GDH1,AT2G35370,Glycine cleavage system H protein [Source:UniProtKB/TrEMBL;Acc:A0A178VV72],818104
,AT3G04980,DNAJ heat shock N-terminal domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1I9LPC5],819658
,AT1G64561,unknown protein; FUNCTIONS IN: molecular_function unknown; INVOLVED IN: biological_process unknown; LOCATED IN: chloroplast; Ha. [Source:TAIR;Acc:AT1G64561],6240702
IRM1,AT5G65040,Protein INCREASED RESISTANCE TO MYZUS PERSICAE 1 [Source:UniProtKB/Swiss-Prot;Acc:Q9LV75],836628
,AT1G50575,Putative lysine decarboxylase family protein [Source:UniProtKB/TrEMBL;Acc:Q93XW9],841479
RPL29,AT5G65220,AT5G65220 protein [Source:UniProtKB/TrEMBL;Acc:B9DH43],836647
KNAT4,AT5G11060,KNAT4 [Source:UniProtKB/TrEMBL;Acc:A0A178UC59],830973
,AT1G34750,Probable protein phosphatase 2C 10 [Source:UniProtKB/Swiss-Prot;Acc:Q9S9Z7],840379
,AT2G30600,BTB/POZ domain-containing protein [Source:UniProtKB/TrEMBL;Acc:F4INV5],817610
RPP2A,AT4G19500,Disease resistance protein RPP2A [Source:UniProtKB/Swiss-Prot;Acc:F4JT78],827691
FBA2,AT4G38970,Fructose-bisphosphate aldolase [Source:UniProtKB/TrEMBL;Acc:A0A178UW98],830052
,AT5G39880,Transmembrane protein [Source:UniProtKB/TrEMBL;Acc:Q9FLE6],833985
TET10,AT1G63260,Tetraspanin-10 [Source:UniProtKB/Swiss-Prot;Acc:F4I214],842632
,AT1G02320,unknown protein; Ha. [Source:TAIR;Acc:AT1G02320],839425
GLCAT14A,AT5G39990,Beta-glucuronosyltransferase GlcAT14A [Source:UniProtKB/Swiss-Prot;Acc:Q9FLD7],833996
ACA10,AT4G29900,"Calcium-transporting ATPase 10, plasma membrane-type [Source:UniProtKB/Swiss-Prot;Acc:Q9SZR1]",829112
CLC-C,AT5G49890,Chloride channel protein CLC-c [Source:UniProtKB/Swiss-Prot;Acc:Q96282],835052
,AT4G34480,"Glucan endo-1,3-beta-glucosidase 7 [Source:UniProtKB/Swiss-Prot;Acc:Q9M069]",829599
,AT5G54215,Putative defensin-like protein 66 [Source:UniProtKB/Swiss-Prot;Acc:Q2V2Y6],3771506
,AT3G01060,Lysine-tRNA ligase [Source:UniProtKB/TrEMBL;Acc:Q8RWI4],821278
,AT5G25920,BEST Arabidopsis thaliana protein match is: Eukaryotic aspartyl protease family protein (TAIR:AT3G29750.1); Ha. [Source:TAIR;Acc:AT5G25920],832661
KNAT5,AT4G32040,KNAT5 [Source:UniProtKB/TrEMBL;Acc:A0A178V1Z3],829335
,AT1G02575,unknown protein; BEST Arabidopsis thaliana protein match is: unknown protein (TAIR:AT1G02570.1). [Source:TAIR;Acc:AT1G02575],10723100
NAT10,AT1G65550,Putative nucleobase-ascorbate transporter 10 [Source:UniProtKB/Swiss-Prot;Acc:O04472],842866
,AT5G52545,unknown protein; FUNCTIONS IN: molecular_function unknown; INVOLVED IN: biological_process unknown; LOCATED IN: cellular_component unknown; EXPRESSED IN: cultured cell; Ha. [Source:TAIR;Acc:AT5G52545],835331
CHX1,AT1G16380,Cation/H(+) antiporter 1 [Source:UniProtKB/Swiss-Prot;Acc:Q9SA37],838208
REF6,AT3G48430,Lysine-specific demethylase REF6 [Source:UniProtKB/Swiss-Prot;Acc:Q9STM3],824002
,AT5G63500,At5g63500 [Source:UniProtKB/TrEMBL;Acc:Q9FMV2],836469
RPL4,AT1G07320,RPL4 [Source:UniProtKB/TrEMBL;Acc:A0A384KN11],837243
RPOB,ATCG00190,DNA-directed RNA polymerase subunit beta [Source:UniProtKB/TrEMBL;Acc:A0A1B1W4T9],844783
,AT4G13860,At4g13860 [Source:UniProtKB/TrEMBL;Acc:Q6ID29],827020
AtIDD11,AT3G13810,indeterminate(ID)-domain 11 [Source:TAIR;Acc:AT3G13810],820593
,AT2G13630,F-box associated ubiquitination effector family protein [Source:UniProtKB/TrEMBL;Acc:Q9SIT4],815848
ABCC1,AT1G30400,ABC transporter C family member 1 [Source:UniProtKB/Swiss-Prot;Acc:Q9C8G9],839920
FBL4,AT4G15475,F-box/LRR-repeat protein 4 [Source:UniProtKB/Swiss-Prot;Acc:Q9C5D2],827219
,AT2G37890,Mitochondrial carrier like protein [Source:UniProtKB/TrEMBL;Acc:Q8L7R0],818365
,AT2G15340,Expressed protein [Source:UniProtKB/TrEMBL;Acc:Q9SJP7],816025
,AT1G67570,Protein of unknown function (DUF3537) [Source:TAIR;Acc:AT1G67570],843078
,AT1G31380,TRAF-like family protein [Source:UniProtKB/TrEMBL;Acc:Q9C871],840028
,AT3G05250,At3g05250 [Source:UniProtKB/TrEMBL;Acc:Q8GYA2],819689
,AT4G17483,Alpha/beta-Hydrolases superfamily protein [Source:UniProtKB/TrEMBL;Acc:Q8L7H5],827461
,AT5G60700,Glycosyltransferase family protein 2 [Source:UniProtKB/TrEMBL;Acc:Q9FF50],836191
ANAC050,AT3G10480,NAC domain containing protein 50 [Source:UniProtKB/TrEMBL;Acc:F4J3S6],820212
,AT2G07678,Putative uncharacterized protein [Source:UniProtKB/TrEMBL;Acc:Q27GM2],815354
,AT5G65370,Putative clathrin assembly protein At5g65370 [Source:UniProtKB/Swiss-Prot;Acc:Q9FKQ2],836662
PHT1-1,AT5G43350,Inorganic phosphate transporter 1-1 [Source:UniProtKB/Swiss-Prot;Acc:Q8VYM2],834353
PCNA,AT1G07370,Proliferating cellular nuclear antigen 1 [Source:UniProtKB/Swiss-Prot;Acc:Q9M7Q7],837249
CXE1,AT1G19190,Probable carboxylesterase 1 [Source:UniProtKB/Swiss-Prot;Acc:Q9LMA7],838502
,AT5G62998,unknown protein; Ha. [Source:TAIR;Acc:AT5G62998],6241122
,AT5G55050,GDSL esterase/lipase At5g55050 [Source:UniProtKB/Swiss-Prot;Acc:Q9FIA1],835596
RFNR1,AT4G05390,"Ferredoxin--NADP reductase, root isozyme 1, chloroplastic [Source:UniProtKB/Swiss-Prot;Acc:Q9M0V6]",825887
,AT5G41400,Putative RING zinc finger protein [Source:UniProtKB/TrEMBL;Acc:Q9FN60],834142
,AT5G35067,,28721213
PRE5,AT3G28857,Transcription factor PRE5 [Source:UniProtKB/Swiss-Prot;Acc:Q9LJX1],2745895
CYS7,AT5G05110,Cysteine proteinase inhibitor 7 [Source:UniProtKB/Swiss-Prot;Acc:Q8LC76],830393
RPP2C,AT3G28500,60S acidic ribosomal protein P2-3 [Source:UniProtKB/Swiss-Prot;Acc:Q9LH85],822480
,AT4G39756,Putative F-box/kelch-repeat protein At4g39756 [Source:UniProtKB/Swiss-Prot;Acc:P0C2F9],830133
PDE318,AT1G80770,P-loop containing nucleoside triphosphate hydrolases superfamily protein [Source:TAIR;Acc:AT1G80770],844416
,AT4G33890,At4g33890 [Source:UniProtKB/TrEMBL;Acc:O81757],829532
,AT2G30200,EMBRYO DEFECTIVE 3147 [Source:UniProtKB/TrEMBL;Acc:Q8RU07],817570
,AT3G29765,General transcription factor 2-related zinc finger protein [Source:UniProtKB/TrEMBL;Acc:Q3E6V3],822666
,AT5G24870,At5g24870 [Source:UniProtKB/TrEMBL;Acc:Q8L775],832556
