gene_name,ensembl,description,entrezgene
atp6v0a2b,ENSDARG00000113695,ATPase H+ transporting V0 subunit a2b [Source:ZFIN;Acc:ZDB-GENE-060526-4],561117
klhl36,ENSDARG00000113095,kelch-like family member 36 [Source:ZFIN;Acc:ZDB-GENE-050522-324],553604
RF00001,ENSDARG00000109107,,NA
RF00001,ENSDARG00000101582,,NA
cldnd1a,ENSDARG00000104439,claudin domain containing 1a [Source:ZFIN;Acc:ZDB-GENE-030131-7568],335628
si:ch211-182d3.1,ENSDARG00000060631,si:ch211-182d3.1 [Source:ZFIN;Acc:ZDB-GENE-060526-61],560594
mis12,ENSDARG00000026454,MIS12 kinetochore complex component [Source:ZFIN;Acc:ZDB-GENE-040426-1372],393349
BX004975.2,ENSDARG00000115065,si:ch211-117n7.6 [Source:NCBI gene;Acc:555902],555902
RF00001,ENSDARG00000113489,,NA
armt1,ENSDARG00000112391,acidic residue methyltransferase 1 [Source:ZFIN;Acc:ZDB-GENE-050327-51],541518
RF00001,ENSDARG00000109764,,NA
RF01951,ENSDARG00000105031,,NA
si:dkey-23o4.6,ENSDARG00000113997,si:dkey-23o4.6 [Source:ZFIN;Acc:ZDB-GENE-100922-3],561542
pfklb,ENSDARG00000099755,"phosphofructokinase, liver b [Source:ZFIN;Acc:ZDB-GENE-050417-62]",550259
dre-let-7g-2,ENSDARG00000083425,dre-let-7g-2 [Source:miRBase;Acc:MI0001874],100033547
RF00001,ENSDARG00000080732,,NA
CR847970.1,ENSDARG00000112739,,NA
CU571384.1,ENSDARG00000113363,,NA
RF00001,ENSDARG00000105869,,NA
arsib,ENSDARG00000117075,"arylsulfatase family, member Ib [Source:ZFIN;Acc:ZDB-GENE-100819-1]",563783
sec14l1,ENSDARG00000103991,SEC14-like lipid binding 1 [Source:ZFIN;Acc:ZDB-GENE-040426-801],394073
taar13e,ENSDARG00000111908,trace amine associated receptor 13e [Source:ZFIN;Acc:ZDB-GENE-041014-70],100034381
dre-mir-722,ENSDARG00000080893,dre-mir-722 [Source:miRBase;Acc:MI0004765],100033732
ndufv2,ENSDARG00000013044,NADH:ubiquinone oxidoreductase core subunit V2 [Source:ZFIN;Acc:ZDB-GENE-040426-1713],393720
RF00001,ENSDARG00000080449,,NA
rnh1,ENSDARG00000086631,ribonuclease/angiogenin inhibitor 1 [Source:ZFIN;Acc:ZDB-GENE-030131-4718],101884653
daglb,ENSDARG00000089888,"diacylglycerol lipase, beta [Source:ZFIN;Acc:ZDB-GENE-070619-2]",565287
BX927234.2,ENSDARG00000115246,,NA
dre-mir-9-5,ENSDARG00000081362,dre-mir-9-5 [Source:miRBase;Acc:MI0001884],100033557
CABZ01113981.1,ENSDARG00000102982,,NA
BX005442.2,ENSDARG00000111949,,NA
nfkb2,ENSDARG00000112821,nuclear factor of kappa light polypeptide gene enhancer in B-cells 2 (p49/p100) [Source:ZFIN;Acc:ZDB-GENE-030131-6701],415100
rabepk,ENSDARG00000112165,Rab9 effector protein with kelch motifs [Source:ZFIN;Acc:ZDB-GENE-040704-52],431756
RF00001,ENSDARG00000110520,,NA
ptmab,ENSDARG00000101766,prothymosin alpha b [Source:ZFIN;Acc:ZDB-GENE-030131-8681],559194
ppp1r35,ENSDARG00000068916,"protein phosphatase 1, regulatory subunit 35 [Source:ZFIN;Acc:ZDB-GENE-060825-232]",751676
hspa4b,ENSDARG00000116230,heat shock protein 4b [Source:ZFIN;Acc:ZDB-GENE-030131-6018],334086
v2rh32,ENSDARG00000110901,"vomeronasal 2 receptor, h32 [Source:ZFIN;Acc:ZDB-GENE-050419-41]",793365
RF00425,ENSDARG00000081850,,NA
RF00001,ENSDARG00000113628,,NA
arf6a,ENSDARG00000101626,ADP-ribosylation factor 6a [Source:ZFIN;Acc:ZDB-GENE-030131-8007],336063
FQ377918.1,ENSDARG00000112370,,NA
foxl1,ENSDARG00000111418,forkhead box L1 [Source:ZFIN;Acc:ZDB-GENE-040426-1181],393959
jak1,ENSDARG00000117102,Janus kinase 1 [Source:ZFIN;Acc:ZDB-GENE-980526-142],30280
RF00003,ENSDARG00000101647,,NA
RF00001,ENSDARG00000116945,,NA
CR769772.4,ENSDARG00000101566,,NA
RF00001,ENSDARG00000084316,,NA
zgc:153012,ENSDARG00000068912,zgc:153012 [Source:ZFIN;Acc:ZDB-GENE-061103-559],777626
RF00001,ENSDARG00000085328,,NA
RF00003,ENSDARG00000111857,,NA
zgc:113336,ENSDARG00000104078,zgc:113336 [Source:ZFIN;Acc:ZDB-GENE-050320-55],541362
RF00001,ENSDARG00000116577,,NA
CU013534.1,ENSDARG00000112703,,NA
RF00001,ENSDARG00000085423,,NA
rab10,ENSDARG00000046106,"RAB10, member RAS oncogene family [Source:ZFIN;Acc:ZDB-GENE-040718-304]",436839
RF00001,ENSDARG00000107150,,NA
zbed4,ENSDARG00000110788,"zinc finger, BED-type containing 4 [Source:ZFIN;Acc:ZDB-GENE-041210-305]",100000808
igf1rb,ENSDARG00000110935,insulin-like growth factor 1b receptor [Source:ZFIN;Acc:ZDB-GENE-020503-2],245702
RF00001,ENSDARG00000110164,,NA
RF00001,ENSDARG00000104212,,NA
RF00001,ENSDARG00000106085,,NA
phb2a,ENSDARG00000045297,prohibitin 2a [Source:ZFIN;Acc:ZDB-GENE-030131-3141],324421
RF00026,ENSDARG00000114596,,NA
tmem243b,ENSDARG00000116817,"transmembrane protein 243, mitochondrial b [Source:ZFIN;Acc:ZDB-GENE-040426-2205]",405855
RF00001,ENSDARG00000113211,,NA
BX530069.1,ENSDARG00000115403,dachsous cadherin-related 1b [Source:NCBI gene;Acc:553300],553300
tmem135,ENSDARG00000069157,transmembrane protein 135 [Source:ZFIN;Acc:ZDB-GENE-070424-70],568244
aldh1a2,ENSDARG00000113122,"aldehyde dehydrogenase 1 family, member A2 [Source:ZFIN;Acc:ZDB-GENE-011010-3]",116713
RF00001,ENSDARG00000114441,,NA
RF00001,ENSDARG00000080407,,NA
ska2,ENSDARG00000114038,spindle and kinetochore associated complex subunit 2 [Source:ZFIN;Acc:ZDB-GENE-041008-202],449942
zgc:171711,ENSDARG00000052176,zgc:171711 [Source:ZFIN;Acc:ZDB-GENE-070928-25],797287
rbm27,ENSDARG00000060521,RNA binding motif protein 27 [Source:ZFIN;Acc:ZDB-GENE-110411-31],100332262
RF00001,ENSDARG00000083005,,NA
vps26a,ENSDARG00000110388,"VPS26, retromer complex component A [Source:ZFIN;Acc:ZDB-GENE-040426-1108]",393881
RF00001,ENSDARG00000106283,,NA
tmem198b,ENSDARG00000111728,transmembrane protein 198b [Source:ZFIN;Acc:ZDB-GENE-050809-123],564608
RF00001,ENSDARG00000113082,,NA
RF00001,ENSDARG00000106387,,NA
ccdc90b,ENSDARG00000110887,coiled-coil domain containing 90B [Source:ZFIN;Acc:ZDB-GENE-040724-162],100149897
usp43a,ENSDARG00000111546,ubiquitin specific peptidase 43a [Source:ZFIN;Acc:ZDB-GENE-100211-1],563983
RF00001,ENSDARG00000081734,,NA
BX465203.1,ENSDARG00000113985,,NA
RF00001,ENSDARG00000113410,,NA
RF00001,ENSDARG00000116705,,NA
RF00001,ENSDARG00000111236,,NA
cenpo,ENSDARG00000111160,centromere protein O [Source:ZFIN;Acc:ZDB-GENE-070928-16],100126022
cpne5b,ENSDARG00000070919,copine Vb [Source:ZFIN;Acc:ZDB-GENE-040426-1398],394003
RF01848,ENSDARG00000113344,,NA
lyst,ENSDARG00000008575,lysosomal trafficking regulator [Source:ZFIN;Acc:ZDB-GENE-070702-1],100150726
CT030048.1,ENSDARG00000115543,,NA
RF00001,ENSDARG00000081415,,NA
zgc:172090,ENSDARG00000075626,zgc:172090 [Source:ZFIN;Acc:ZDB-GENE-080204-40],565611
CU024870.1,ENSDARG00000103841,,NA
BX321875.3,ENSDARG00000112569,,NA
rpl10a,ENSDARG00000115649,ribosomal protein L10a [Source:ZFIN;Acc:ZDB-GENE-030131-2025],323305
ndel1b,ENSDARG00000115289,nudE neurodevelopment protein 1-like 1b [Source:ZFIN;Acc:ZDB-GENE-030131-5889],333957
RF00001,ENSDARG00000116320,,NA
RF00001,ENSDARG00000109997,,NA
RF00001,ENSDARG00000106982,,NA
FO818699.1,ENSDARG00000112433,,NA
RF00001,ENSDARG00000113509,,NA
mlnr,ENSDARG00000091207,motilin receptor [Source:ZFIN;Acc:ZDB-GENE-130530-1015],NA
wfikkn1,ENSDARG00000101364,"WAP, follistatin/kazal, immunoglobulin, kunitz and netrin domain containing 1 [Source:ZFIN;Acc:ZDB-GENE-040426-2465]",406570
RF00026,ENSDARG00000116873,,NA
taar12j,ENSDARG00000115170,trace amine associated receptor 12j [Source:ZFIN;Acc:ZDB-GENE-041014-59],795139
RF01241,ENSDARG00000083986,,NA
RF00001,ENSDARG00000110985,,NA
RF00026,ENSDARG00000111577,,NA
zgc:174945,ENSDARG00000112119,zgc:174945 [Source:ZFIN;Acc:ZDB-GENE-080204-80],793867
RF00001,ENSDARG00000113839,,NA
RF00001,ENSDARG00000106375,,NA
CABZ01039304.1,ENSDARG00000116487,,NA
tspan13a,ENSDARG00000068883,tetraspanin 13a [Source:ZFIN;Acc:ZDB-GENE-040718-19],798836
pnpo,ENSDARG00000109509,pyridoxamine 5'-phosphate oxidase [Source:ZFIN;Acc:ZDB-GENE-060602-2],402868
RF00415,ENSDARG00000113231,,NA
RF00001,ENSDARG00000106712,,NA
FQ377903.3,ENSDARG00000110024,,NA
RF00001,ENSDARG00000109159,,NA
RF00026,ENSDARG00000112757,,NA
CABZ01078606.1,ENSDARG00000110900,atrial natriuretic peptide receptor 1-like [Source:NCBI gene;Acc:100333871],100333871
cldn7a,ENSDARG00000115826,claudin 7a [Source:ZFIN;Acc:ZDB-GENE-040718-29],436612
phkg1a,ENSDARG00000114608,"phosphorylase kinase, gamma 1a (muscle) [Source:ZFIN;Acc:ZDB-GENE-061103-385]",565379
stk17b,ENSDARG00000114208,serine/threonine kinase 17b (apoptosis-inducing) [Source:ZFIN;Acc:ZDB-GENE-040426-1499],393507
RF00001,ENSDARG00000083007,,NA
dre-mir-7147,ENSDARG00000102732,dre-mir-7147 [Source:miRBase;Acc:MI0023606],102466813
BX248510.5,ENSDARG00000114036,,NA
BX323887.1,ENSDARG00000115989,,NA
BX072577.1,ENSDARG00000104924,myozenin-2 [Source:NCBI gene;Acc:100536537],100536537
CT025775.2,ENSDARG00000113253,"serine protease HTRA2, mitochondrial-like [Source:NCBI gene;Acc:110438948]",110438948
RF00001,ENSDARG00000082109,,NA
trappc6bl,ENSDARG00000111544,trafficking protein particle complex 6b-like [Source:ZFIN;Acc:ZDB-GENE-040426-1602],393634
dre-mir-723,ENSDARG00000100648,dre-mir-723 [Source:miRBase;Acc:MI0004767],100033734
RF00001,ENSDARG00000084755,,NA
RF00611,ENSDARG00000083268,,NA
RF00026,ENSDARG00000116063,,NA
RF00001,ENSDARG00000113689,,NA
dre-mir-19d,ENSDARG00000100879,dre-mir-19d [Source:miRBase;Acc:MI0001906],100033579
haus4,ENSDARG00000016594,"HAUS augmin-like complex, subunit 4 [Source:ZFIN;Acc:ZDB-GENE-040718-122]",436698
dre-mir-125a-1,ENSDARG00000083123,dre-mir-125a-1 [Source:miRBase;Acc:MI0001972],100033634
dre-mir-2191,ENSDARG00000084219,dre-mir-2191 [Source:miRBase;Acc:MI0010842],100310769
AL929549.2,ENSDARG00000113959,,NA
RF00026,ENSDARG00000116559,,NA
RF00001,ENSDARG00000112289,,NA
fgf22,ENSDARG00000115407,fibroblast growth factor 22 [Source:ZFIN;Acc:ZDB-GENE-050208-380],100005852
dre-mir-18b,ENSDARG00000080931,dre-mir-18b [Source:miRBase;Acc:MI0001901],100033574
dre-mir-7149,ENSDARG00000101558,dre-mir-7149 [Source:miRBase;Acc:MI0023608],102465686
RF00001,ENSDARG00000110739,,NA
CABZ01072810.1,ENSDARG00000098599,dmX-like protein 1 [Source:NCBI gene;Acc:100333625],100333625
CU062431.1,ENSDARG00000114012,serine/threonine-protein kinase pim-1-like [Source:NCBI gene;Acc:100150106],100150106
hirip3,ENSDARG00000115688,HIRA interacting protein 3 [Source:ZFIN;Acc:ZDB-GENE-030131-5753],100000570
RF00001,ENSDARG00000114854,,NA
dre-mir-365-2,ENSDARG00000098708,dre-mir-365-2 [Source:miRBase;Acc:MI0002069],100033719
si:cabz01071911.3,ENSDARG00000090998,si:cabz01071911.3 [Source:ZFIN;Acc:ZDB-GENE-161017-60],103908660
RF00001,ENSDARG00000114476,,NA
RF00001,ENSDARG00000111564,,NA
CABZ01103862.1,ENSDARG00000109235,,NA
pts,ENSDARG00000045269,6-pyruvoyltetrahydropterin synthase [Source:ZFIN;Acc:ZDB-GENE-070615-3],NA
mtus1a,ENSDARG00000115363,microtubule associated tumor suppressor 1a [Source:ZFIN;Acc:ZDB-GENE-061103-409],563853
RF00026,ENSDARG00000116396,,NA
RF00001,ENSDARG00000082818,,NA
rab33a,ENSDARG00000115279,"RAB33A, member RAS oncogene family [Source:ZFIN;Acc:ZDB-GENE-060825-283]",751718
RF00026,ENSDARG00000112939,,NA
RF00001,ENSDARG00000098611,,NA
CR318589.2,ENSDARG00000116023,,NA
herc4,ENSDARG00000059936,HECT and RLD domain containing E3 ubiquitin protein ligase 4 [Source:ZFIN;Acc:ZDB-GENE-070801-1],557513
LO018605.1,ENSDARG00000093082,,NA
RF00001,ENSDARG00000107265,,NA
lmbrd2a,ENSDARG00000099566,LMBR1 domain containing 2a [Source:ZFIN;Acc:ZDB-GENE-050417-32],550238
ctnnb1,ENSDARG00000014571,"catenin (cadherin-associated protein), beta 1 [Source:ZFIN;Acc:ZDB-GENE-980526-362]",30265
RF00003,ENSDARG00000113979,,NA
CABZ01002809.1,ENSDARG00000105078,,NA
gcsha,ENSDARG00000111225,"glycine cleavage system protein H (aminomethyl carrier), a [Source:ZFIN;Acc:ZDB-GENE-050320-18]",541329
RF01229,ENSDARG00000082290,,NA
urm1,ENSDARG00000111234,ubiquitin related modifier 1 [Source:ZFIN;Acc:ZDB-GENE-091204-300],558120
si:ch211-220f12.4,ENSDARG00000110182,si:ch211-220f12.4 [Source:ZFIN;Acc:ZDB-GENE-050419-200],NA
RF00003,ENSDARG00000080512,,NA
shisa9a,ENSDARG00000116590,shisa family member 9a [Source:ZFIN;Acc:ZDB-GENE-050320-78],541382
SFMBT1,ENSDARG00000109830,Scm like with four mbt domains 1 [Source:HGNC Symbol;Acc:HGNC:20255],100001629
josd1,ENSDARG00000113255,Josephin domain containing 1 [Source:ZFIN;Acc:ZDB-GENE-060929-260],767655
ddhd1b,ENSDARG00000111543,DDHD domain containing 1b [Source:ZFIN;Acc:ZDB-GENE-040724-18],570320
mlycd,ENSDARG00000117073,malonyl-CoA decarboxylase [Source:ZFIN;Acc:ZDB-GENE-070410-120],100037349
RF00001,ENSDARG00000115448,,NA
CABZ01117752.1,ENSDARG00000115552,,NA
acy1,ENSDARG00000111129,aminoacylase 1 [Source:ZFIN;Acc:ZDB-GENE-040426-755],100001620
RF00553,ENSDARG00000085786,,NA
BX927341.1,ENSDARG00000111863,,NA
selenot2,ENSDARG00000113864,"selenoprotein T, 2 [Source:ZFIN;Acc:ZDB-GENE-030411-4]",352917
CR385040.1,ENSDARG00000114509,,NA
BX539324.1,ENSDARG00000109593,,NA
RF00020,ENSDARG00000109284,,NA
dre-mir-152,ENSDARG00000080838,dre-mir-152 [Source:miRBase;Acc:MI0002017],100033675
cdca9,ENSDARG00000113114,cell division cycle associated 9 [Source:ZFIN;Acc:ZDB-GENE-090706-4],100151622
aga,ENSDARG00000114305,aspartylglucosaminidase [Source:ZFIN;Acc:ZDB-GENE-040426-2311],566517
RF00001,ENSDARG00000112688,,NA
pnpla4,ENSDARG00000110613,patatin-like phospholipase domain containing 4 [Source:ZFIN;Acc:ZDB-GENE-070410-74],NA
CR847938.2,ENSDARG00000116516,inositol polyphosphate-5-phosphatase D [Source:NCBI gene;Acc:559103],559103
CABZ01004876.1,ENSDARG00000102042,,NA
dre-mir-454b,ENSDARG00000081232,dre-mir-454b [Source:miRBase;Acc:MI0002076],100033791
AL935300.3,ENSDARG00000098661,gastrula zinc finger protein XlCGF49.1-like [Source:NCBI gene;Acc:101885450],101885450
RF00440,ENSDARG00000085594,,NA
CR394535.1,ENSDARG00000103193,zinc-binding protein A33-like [Source:NCBI gene;Acc:100536643],100536643
RF00026,ENSDARG00000091605,,NA
coq3,ENSDARG00000110000,coenzyme Q3 methyltransferase [Source:ZFIN;Acc:ZDB-GENE-040718-364],436893
fsta,ENSDARG00000113185,follistatin a [Source:ZFIN;Acc:ZDB-GENE-990714-11],100004116
CU861477.1,ENSDARG00000100128,,NA
RF00026,ENSDARG00000110373,,NA
si:ch211-9d9.8,ENSDARG00000116660,si:ch211-9d9.8 [Source:ZFIN;Acc:ZDB-GENE-060503-515],100003983
znf1043,ENSDARG00000105067,zinc finger protein 1043 [Source:ZFIN;Acc:ZDB-GENE-080215-14],565722
mmp13a,ENSDARG00000012395,matrix metallopeptidase 13a [Source:ZFIN;Acc:ZDB-GENE-031202-2],387293
RF00017,ENSDARG00000111044,,NA
zgc:193726,ENSDARG00000104301,zgc:193726 [Source:ZFIN;Acc:ZDB-GENE-081022-35],561161
ikbke,ENSDARG00000111787,"inhibitor of kappa light polypeptide gene enhancer in B-cells, kinase epsilon [Source:ZFIN;Acc:ZDB-GENE-040718-251]",437024
tox4a,ENSDARG00000115896,TOX high mobility group box family member 4 a [Source:ZFIN;Acc:ZDB-GENE-070912-576],559853
ugdh,ENSDARG00000110018,UDP-glucose 6-dehydrogenase [Source:ZFIN;Acc:ZDB-GENE-011022-1],116991
BX072563.1,ENSDARG00000112479,"immunoglobulin superfamily, member 9Ba [Source:NCBI gene;Acc:567389]",567389
RF00001,ENSDARG00000081839,,NA
tmem189,ENSDARG00000042732,transmembrane protein 189 [Source:ZFIN;Acc:ZDB-GENE-041010-150],450031
CR381673.1,ENSDARG00000098337,,NA
ddrgk1,ENSDARG00000037172,DDRGK domain containing 1 [Source:ZFIN;Acc:ZDB-GENE-040426-1050],393263
BX530018.2,ENSDARG00000056677,OCIA domain-containing protein 1-like [Source:NCBI gene;Acc:553528],553528
RF00319,ENSDARG00000082611,"small nucleolar RNA, H/ACA box 23 [Source:HGNC Symbol;Acc:HGNC:32613]",NA
CU914487.1,ENSDARG00000046021,peptidase inhibitor 16-like [Source:NCBI gene;Acc:101883528],101883528
RF00001,ENSDARG00000085038,,NA
RF00026,ENSDARG00000111566,,NA
ttc38,ENSDARG00000113493,tetratricopeptide repeat domain 38 [Source:ZFIN;Acc:ZDB-GENE-050522-318],553728
lurap1,ENSDARG00000044406,leucine rich adaptor protein 1 [Source:ZFIN;Acc:ZDB-GENE-070928-35],100126029
hbl2,ENSDARG00000115699,hexose-binding lectin 2 [Source:ZFIN;Acc:ZDB-GENE-070912-286],566971
hbl2,ENSDARG00000115699,hexose-binding lectin 2 [Source:ZFIN;Acc:ZDB-GENE-070912-286],100007982
dre-mir-430a-4,ENSDARG00000111749,dre-mir-430a-4 [Source:miRBase;Acc:MI0002113],100033487
dre-mir-430a-4,ENSDARG00000111749,dre-mir-430a-4 [Source:miRBase;Acc:MI0002113],100033499
dre-mir-430a-4,ENSDARG00000111749,dre-mir-430a-4 [Source:miRBase;Acc:MI0002113],100033500
dre-mir-430a-4,ENSDARG00000111749,dre-mir-430a-4 [Source:miRBase;Acc:MI0002113],100033501
RF00001,ENSDARG00000103550,,NA
CU394253.2,ENSDARG00000110994,,NA
tle3a,ENSDARG00000115825,transducin-like enhancer of split 3a [Source:ZFIN;Acc:ZDB-GENE-990415-86],30206
RF00001,ENSDARG00000113865,,NA
dre-mir-9-3,ENSDARG00000080594,dre-mir-9-3 [Source:miRBase;Acc:MI0001883],100033556
LO018552.1,ENSDARG00000079348,"glutamate receptor ionotropic, NMDA 2B-like [Source:NCBI gene;Acc:110438919]",110438919
fam20cl,ENSDARG00000112230,"family with sequence similarity 20, member C like [Source:ZFIN;Acc:ZDB-GENE-070705-319]",100007251
zgc:112982,ENSDARG00000110590,zgc:112982 [Source:ZFIN;Acc:ZDB-GENE-050306-55],503771
gpr137ba,ENSDARG00000078448,G protein-coupled receptor 137Ba [Source:ZFIN;Acc:ZDB-GENE-100721-1],100001171
dre-mir-27a,ENSDARG00000082454,dre-mir-27a [Source:miRBase;Acc:MI0001928],100033599
RF00090,ENSDARG00000082930,,NA
BX088713.3,ENSDARG00000111383,,NA
tdp2a,ENSDARG00000069941,tyrosyl-DNA phosphodiesterase 2a [Source:ZFIN;Acc:ZDB-GENE-110218-1],101887157
RF00001,ENSDARG00000101620,,NA
RF00001,ENSDARG00000085923,,NA
WDR63,ENSDARG00000105093,WD repeat domain 63 [Source:HGNC Symbol;Acc:HGNC:30711],100333131
mir100-2,ENSDARG00000081453,microRNA 100-2 [Source:ZFIN;Acc:ZDB-MIRNAG-090929-109],100033622
rps13,ENSDARG00000112818,ribosomal protein S13 [Source:ZFIN;Acc:ZDB-GENE-040625-52],415169
foxg1b,ENSDARG00000032705,forkhead box G1b [Source:ZFIN;Acc:ZDB-GENE-040426-2437],405850
zgc:112970,ENSDARG00000098332,zgc:112970 [Source:ZFIN;Acc:ZDB-GENE-050327-83],541543
znf995,ENSDARG00000112126,zinc finger protein 995 [Source:ZFIN;Acc:ZDB-GENE-080215-13],103910762
RF00001,ENSDARG00000115243,,NA
dhx36,ENSDARG00000101059,DEAH (Asp-Glu-Ala-His) box polypeptide 36 [Source:ZFIN;Acc:ZDB-GENE-050419-20],569072
tm7sf2,ENSDARG00000116444,transmembrane 7 superfamily member 2 [Source:ZFIN;Acc:ZDB-GENE-041212-19],494054
ccs,ENSDARG00000116246,copper chaperone for superoxide dismutase [Source:ZFIN;Acc:ZDB-GENE-050417-322],110439923
zgc:152774,ENSDARG00000104408,zgc:152774 [Source:ZFIN;Acc:ZDB-GENE-060929-544],553526
lamb1b,ENSDARG00000116025,"laminin, beta 1b [Source:ZFIN;Acc:ZDB-GENE-041210-197]",556605
si:ch211-154a22.8,ENSDARG00000109979,si:ch211-154a22.8 [Source:ZFIN;Acc:ZDB-GENE-070705-50],566692
RF00001,ENSDARG00000116825,,NA
BX247888.2,ENSDARG00000115755,,NA
gbp4,ENSDARG00000112635,guanylate binding protein 4 [Source:ZFIN;Acc:ZDB-GENE-060531-46],559296
chn1,ENSDARG00000101735,chimerin 1 [Source:ZFIN;Acc:ZDB-GENE-040426-1934],406273
RF00001,ENSDARG00000098339,,NA
CR759887.3,ENSDARG00000102823,chymotrypsinogen B [Source:NCBI gene;Acc:101884131],101884131
clcn4,ENSDARG00000035808,"chloride channel, voltage-sensitive 4 [Source:ZFIN;Acc:ZDB-GENE-061013-353]",768175
AL929502.2,ENSDARG00000113716,hemicentin-2 [Source:NCBI gene;Acc:100334281],100334281
RF00001,ENSDARG00000107860,,NA
RF00001,ENSDARG00000099611,,NA
prickle2a,ENSDARG00000020982,prickle homolog 2a [Source:ZFIN;Acc:ZDB-GENE-061110-112],777736
cpped1,ENSDARG00000112438,calcineurin-like phosphoesterase domain containing 1 [Source:ZFIN;Acc:ZDB-GENE-041114-118],492772
RF00003,ENSDARG00000115443,,NA
zgc:174888,ENSDARG00000114997,zgc:174888 [Source:ZFIN;Acc:ZDB-GENE-030328-33],558116
LO018260.2,ENSDARG00000105739,protein NLRC3-like [Source:NCBI gene;Acc:101883187],101883187
RF00001,ENSDARG00000116938,,NA
zgc:91976,ENSDARG00000113069,zgc:91976 [Source:ZFIN;Acc:ZDB-GENE-041114-201],492359
RF00001,ENSDARG00000113685,,NA
CABZ01032476.1,ENSDARG00000074645,terminal uridylyl transferase 7 [Source:NCBI gene;Acc:562358],562358
RF00001,ENSDARG00000114932,,NA
RF00001,ENSDARG00000106315,,NA
faub,ENSDARG00000113054,Finkel-Biskis-Reilly murine sarcoma virus (FBR-MuSV) ubiquitously expressed b [Source:ZFIN;Acc:ZDB-GENE-050417-416],550564
CABZ01060936.1,ENSDARG00000110648,tetratricopeptide repeat protein 16-like [Source:NCBI gene;Acc:100330990],100330990
RF00415,ENSDARG00000100745,,NA
pafah1b2,ENSDARG00000114404,"platelet-activating factor acetylhydrolase 1b, catalytic subunit 2 [Source:ZFIN;Acc:ZDB-GENE-060526-43]",567170
zgc:171731,ENSDARG00000112592,zgc:171731 [Source:ZFIN;Acc:ZDB-GENE-071004-27],563034
RF00001,ENSDARG00000108908,,NA
CR352329.1,ENSDARG00000055476,tripartite motif-containing protein 16-like [Source:NCBI gene;Acc:100006839],100006839
RF00001,ENSDARG00000110363,,NA
AL929520.3,ENSDARG00000115525,,NA
RF00581,ENSDARG00000081802,,NA
zmp:0000000930,ENSDARG00000104344,zmp:0000000930 [Source:ZFIN;Acc:ZDB-GENE-130530-933],751722
BX663614.1,ENSDARG00000110045,carbonic anhydrase XVI b [Source:NCBI gene;Acc:569183],569183
RF00001,ENSDARG00000084093,,NA
esr1,ENSDARG00000112357,estrogen receptor 1 [Source:ZFIN;Acc:ZDB-GENE-020806-5],259252
rnaseh2b,ENSDARG00000115076,"ribonuclease H2, subunit B [Source:ZFIN;Acc:ZDB-GENE-040426-1090]",393241
depdc7a,ENSDARG00000055043,"DEP domain containing 7, paralog a [Source:ZFIN;Acc:ZDB-GENE-060512-176]",692297
mtnr1aa,ENSDARG00000114868,melatonin receptor 1A a [Source:ZFIN;Acc:ZDB-GENE-990415-155],30667
RF00133,ENSDARG00000081568,,NA
si:ch73-252i11.1,ENSDARG00000100660,si:ch73-252i11.1 [Source:ZFIN;Acc:ZDB-GENE-141210-7],553517
peli3,ENSDARG00000111338,pellino E3 ubiquitin protein ligase family member 3 [Source:ZFIN;Acc:ZDB-GENE-110304-4],100331601
RF00001,ENSDARG00000083794,,NA
or106-1,ENSDARG00000113023,"odorant receptor, family G, subfamily 106, member 1 [Source:ZFIN;Acc:ZDB-GENE-070804-2]",100861460
RF00001,ENSDARG00000110615,,NA
RF00001,ENSDARG00000112786,,NA
BX323816.1,ENSDARG00000114202,Rho guanine nucleotide exchange factor (GEF) 25b [Source:NCBI gene;Acc:569561],569561
creb5a,ENSDARG00000099002,cAMP responsive element binding protein 5a [Source:ZFIN;Acc:ZDB-GENE-120827-2],101886947
lztr1,ENSDARG00000114621,leucine-zipper-like transcription regulator 1 [Source:ZFIN;Acc:ZDB-GENE-030131-9564],792832
RF00001,ENSDARG00000084589,,NA
CR356234.1,ENSDARG00000110305,microtubule associated serine/threonine kinase 3a [Source:NCBI gene;Acc:100534685],100534685
